tweet_id,tweet,sarcasm_label,sarcasm_type
1169034422596850000,Googleâ€™s changes felt from Wall Street to Sesame Street #comic #humor,not_sarcastic,
1114682761204440000,"DouglasECastleFLASH My tweets:  Mon, 12:37: Entrepreneur! This New Comic Book Teaches Ent... http://t.co/AJeWIetz1l #humor #trends #talk",not_sarcastic,
1133462858061290000,Watching Usain Bolt. http://t.co/8yjp1OEsre #funny #humor,not_sarcastic,
1168268332811840000,#Real #Talk on the #Late #Night #Radio reports indicate that 420 million shillings will be paid by Uganda Tourism... http://t.co/Us8lApacD0,not_sarcastic,
1146901940921620000,So what does India do with confiscated drugs? Read this to find out. http://t.co/1Clj53sy2Y #Marijuana #India #drugs #narcotics,not_sarcastic,
1140085615163330000,Share of domestic #drugs in #Russia jumps to 28% http://t.co/i5IWzJ4DVe #medicine,not_sarcastic,
1152037193160050000,New cholesterol meds may be the costliest drugs in USâ€¦ http://t.co/wOvmXQwNeT #Uncategorized #Amgen #cholesterol #drugs #LDL #TopNews,not_sarcastic,
944648513257959000,Must read #UK All-Party Parliamentary Group for Drug Policy Reform guidance to interpret @UN #drugs conventions https://t.co/E5vBH4lxbk,not_sarcastic,
1135793596727270000,@rzadracing full value today for the win! Great use of push to pass and superior downforce of Nissan Micra chassis. #Overstatement,sarcastic,overstatement
1151358733924140000,Is there anything worse than when a man offers you his seat and you then discover it has a damp patch? #humour #humor,not_sarcastic,
1134633369965400000,Then I remembered the dead body in the pickup truck #Texas #mystery #romance #suspense #humor Bridge Beyond Betrayal http://t.co/fYb1pPSdqC,not_sarcastic,
1169409540527400000,A little office #humor to lighten up your afternoon https://t.co/f1k0yYiloy,not_sarcastic,
1169083400776540000,Google#1rnkd #funny #aprons http://t.co/1VJUUAbFOI by @LTCartoons on #Amazon #Quality.  #Discount year round http://t.co/SakilzLXsT #humor,not_sarcastic,
266035089681559000,I cycled 30 miles in 2 hours and burned 1500 calories .... Apparently #overstatement,sarcastic,overstatement
264866365515644000,@Hanal_Dittmar @aadittmar @BookerTwash thank goodness for the roosters up the alley and an open window #late,not_sarcastic,
264520190686031000,So having decided to avoid all #late #august #assholes I looked up #Virgo.... To find out I'm totallyâ€¦ https://t.co/wJubkcSrGL,not_sarcastic,
1164645581416820000,Are you that dumb?  #rhetorical,sarcastic,rhetorical question
1134329996980310000,This is the funniest thing you will come across on the #Internet today http://t.co/vr2qWjThHP #humor #ParksAndRec,not_sarcastic,
1132284227259490000,Misfortune cookie : submitted by QuincyDental[link] [comment] #funny #jokes #humor #oneliner,not_sarcastic,
208259133273673000,Bring Your Knowledge to the Classroom Virtually with Nepris http://t.co/xPVnIBfuyx Teach while having fun! #education All Industries!,not_sarcastic,
217167090971443000,#KindleUnlimited #IndieAuthor Juliette Harper #mystery #western #romance #humor and more! http://t.co/CBn9PCCV85 http://t.co/1GMd49omeZ,not_sarcastic,
216165717412823000,Among the Trumpies https://t.co/KAKhkTZiWx #Politics @FredBarnes reports http://t.co/qLNKzgaf7N,not_sarcastic,
868666842717577000,"How ""Friends"" Is Your Apartment? http://t.co/hJXWV7cQV3 #news #politics #health #entertainment #fashion #awesome â€¦ http://t.co/iJHpx34uoO",not_sarcastic,
38061960029409200,20 Years Ago This Week: A Look Back at 1995 https://t.co/ARkC6XLaZo #politics VIA @TheAtlantic http://t.co/nrkkcmXXIT,not_sarcastic,
10517751122628600,Sister donates bone marrow to girl battling rare disease http://t.co/SG0PjWanSB #news #politics #health #entertaiâ€¦ http://t.co/eJE5E8QC3Z,not_sarcastic,
1161913554280370000,Community supporting #Pedophilia &amp; No #Education For #Women: Photos show the wedding of a #child bride in #Bangladesh http://t.co/1k9WrwA3bg,not_sarcastic,
1143412997982960000,Him being a grim reaper was the lesser of two evils? LOL! @boonebrux's #paranormal #comedy To Catch Her Death http://t.co/Xo5b46TW7r #humor,not_sarcastic,
1146549678726660000,#military #humor Romantic Dinner Army Style:  http://t.co/pHgefAvkbt,not_sarcastic,
1146550291745120000,"@Shopify @Inc learn how to steal? Oh, no, I got it - tap the network? #humor  #wireShark #customRouter #packetSniffer #stillHumor",not_sarcastic,
1170400180937650000,Fighting fatigue! #cartoons #content #humor http://t.co/xb1CqcoVs5,not_sarcastic,
1144770367048820000,"â€œWell, Miz Mike - I see youâ€™ve been out battling grizzlies. Who won? #mystery #romance #humor Bridge Beyond Betrayal http://t.co/fYb1pPSdqC",not_sarcastic,
1150293185509430000,Top Blogger templates http://t.co/hh4EDaAQ0s #blogger #education #inspirational #lol #fuâ€¦ http://t.co/u68YoLYCSV http://t.co/S9hlEvvNgv,not_sarcastic,
604394311195738000,"The Navy SEAL running for Congress, who happens to be transgender http://t.co/Tn9hA3ITKU #politics",not_sarcastic,
771298397399748000,Cake always wins http://t.co/1bYA0CHoha #meme #humor,not_sarcastic,
1126769569463320000,International Law Enforcement Operation Targets Underground Manufacture Of Anabolic Steroids  http://t.co/s22mv9kSui #Europol #drugs,not_sarcastic,
1165623457935240000,#BookReview: So much fun w #humor &amp; twists! Lauren Carr's A WEDDING AND A KILLING #mystery #ASMSG #IARTG #BYNR #CR4U http://t.co/QwojPmvC4O,not_sarcastic,
1160026370451390000,"Son, I was a smooth 12 years old before I realized that whoopin ass was not the intended use for belts. #late #slow #lowkeydumb",not_sarcastic,
1157862590095200000,I dropped chocolate crumbs in my Nutritional Health book #ironic,sarcastic,irony
1080207984725240000,Detroit's O-Line is stellar as usual #sarcasm,sarcastic,irony
1103076808084330000,so dope let's just all post about the red moon! #irony,sarcastic,irony
1107513515596750000,Life sucks because some people make it difficult... Sorry you can't pull me down... ðŸ˜€ #sarcasm #life,sarcastic,irony
1149760983943890000,#irony @WildChild69 u want your personal choice to end a human life. Thereby dictating an END to ALL of that person,sarcastic,irony
1144329174884200000,A healthy balanced lunch... #sarcasm #sarcastic #gettingmyantioxidants #food #lunch https://t.co/9IiF6BpedF,sarcastic,irony
1141404056063300000,No reply from @StanChart @StanChartHelp #IRONIC i guess it's time to close the account. #BadService #Banking #NCR #Delhi #EmployeeBanking,sarcastic,irony
1129149972832810000,"@kevinmc1953 @mmfa @BillMoyersHQ I'm a woman, you misunderstood what i meant #sarcasm",sarcastic,irony
642109770133073000,@lyonsinbeta if course silly. I was just being context specific ;) Currently canâ€™t remember my fault password to sync with new phone #irony,sarcastic,irony
625401495014494000,"Yeah, he's White alright. #sarcasm @RealDoctorWhite @SamWalkerOBX #NC",sarcastic,irony
1168216223626260000,@brenaeekelly12 but everyone loooooovvvvvvveeeessss you #sarcasm #idoreallyloveyou,sarcastic,irony
857946691999281000,"Miracles happen. MSNBC has quoted the Pope 100 times! Not on abortion, or Jesus or sin however. They've quoted him on the weather! #irony",sarcastic,irony
1150532361035100000,@FearTWD @AMCTalkingDead  Anyone else find it ironic that AMC aired an Army recruitment commercial during #FTWD ?  #irony,sarcastic,irony
1138732159894800000,"MDs spent days without sleep and are super unhealthy in order to get a degree so they can make other people healthy...
#premedlife #irony",sarcastic,
1033181807662030000,At least I have a good view of the super moon/lunar eclipse while I wait for triple A to come get my keys out of my locked car. #irony,sarcastic,sarcasm
1069712438633870000,Internet browsers list http://t.co/bIoNca9SkS #internet #education #inspirational #lol #â€¦ http://t.co/kBkDKsHJC3 http://t.co/mv6NyyYhDs,not_sarcastic,
1046448481399910000,Over 230 Bright Spots in @HispanicEd R helping close #education &amp; #opportunity gaps 4 #Latinos across US. Learn more-http://t.co/tGPM9TWNQN,not_sarcastic,
1024666542687090000,Be fresh writer http://t.co/ucyMjWeiO1 #writing #education #inspirational #lol #funny http://t.co/hfQOPaN0TK http://t.co/LtgTIWns5Q,not_sarcastic,
1038042591370060000,The cost #education for #Syrians would be much lower in Arab countries than in the #EU. http://t.co/4AbvtGC74Z http://t.co/MrQHXJ15Qz,not_sarcastic,
805237358002077000,Top Blogger templates http://t.co/BqfTrCa9Ar #blogger #education #inspirational #lol #fuâ€¦ http://t.co/HtrQbynkBy http://t.co/s1jQ5luKJv,not_sarcastic,
797129338097385000,Top Blogger templates http://t.co/RpRf2h5BKk #blogger #education #inspirational #lol #fuâ€¦ http://t.co/mePWn7zoR8 http://t.co/YoKgDG0P6T,not_sarcastic,
1080903997181940000,With my love... ðŸ˜ðŸ˜ðŸ™ˆ #GoodNight #fitnessgirl #gymrat #selfie #late #switzerland https://t.co/hWwawngWYF,not_sarcastic,
1080899896104760000,#AmandaPeterson - Family says the recently deceased actress was #raped at 15 - http://t.co/EB1wDdtBmJ - #Celebrity #Rape #Drugs #Greeley #CO,not_sarcastic,
1080903498185590000,Today is the 70th anniversary of the end of the war with Japan. Mahalo to all who served. #ww2 #veterans #peace http://t.co/BCNydEalFz,not_sarcastic,
1032692711298680000,"@NBCNews And when pigs fly, he'll make John McCain his secretary of defense ;) #sarcasm #WishfulThinking #getalifeDonaldTrump",sarcastic,sarcasm
1072738307698810000,@RDSimper Right...all those federal workers getting $10.50 per hour will get a boost. #cdnpoli #sarcasm,sarcastic,sarcasm
1168018764413030000,I love it when I'm trying to talk and people just talk over me and interrupt me. It's the best! #Sarcasm,sarcastic,sarcasm
1164301865372130000,WHY YES I AM VERY INTERESTED IN YOUR TAKE ON WINDOWS 10! #sarcasm,sarcastic,sarcasm
1142804075374730000,@normangoldman  Did you know politicians misuse campaign funds for personal gain??? Shocked!!!  #sarcasm http://t.co/yvDPxGboK3,sarcastic,sarcasm
1168282714006530000,@Jackson_Stark @H2OHen because the UK is known for their good coffee *shakes head* ðŸ˜ #sarcasm,sarcastic,sarcasm
1164916717237230000,"So if Aysha Mumtaz takes a look at our deep freezers, she will surely going to seal our homes as well. 
#Lahore #Sarcasm #PFA",sarcastic,sarcasm
1163072393285380000,"@smoshanthony Saw this when i was surfing the net,and i knew you would just LOVE this car. #Hella #Sarcasm #Imbored http://t.co/mCp1L36JeW",sarcastic,sarcasm
1134140570207750000,"@imajsaclaimant #Toryethics Nice people the Tories 
#Sarcasm",sarcastic,sarcasm
1141266191450810000,Can it be eight hundred and fifty degrees outside today??? Thanks #sarcasm,sarcastic,sarcasm
1144733414651800000,Polanco and Marte really running hard early on #Sarcasm,sarcastic,sarcasm
1151556810085730000,#RobertKraft and #TomBrady are innocent.  They have never done anything unethical #sarcasm #spygate #deflategate #coverup #nfl #Patriots,sarcastic,sarcasm
1165936565668990000,I love the smell of patchouli in the morning. #sarcasm,sarcastic,sarcasm
122097497119264000,Interns vs. Photoshop featuring #TomBrady suspension. #DeflateGate #Patriots #NFL #EvilMastermind #Clearly #Sarcasm http://t.co/JVDv1CttlL,sarcastic,sarcasm
500907106690551000,@marianeyyyyy I have no flaws. I'm  ferpect. #sarcasm,sarcastic,sarcasm
1149433581133050000,"Lamb makes that catch, j/s #Sarcasm",sarcastic,sarcasm
508392065516855000,"The Republicans have a whole lot of ""Iranian senators"" speaking ""on behalf"" of Iran #sarcasm #doomsayers #ridiculousreasoning",sarcastic,sarcasm
1138187269628730000,@jaysonst sure. Shields is every bit the big game pitcher that Hamels is. #sarcasm,sarcastic,sarcasm
1099454950516680000,@GHTweeterer Nahhh. Us trolls have to stick together. #intelligent. #clever #witty #sarcastic #GH,sarcastic,sarcasm
1168469712973510000,"@dalecruse obviously. I never make mistakes, especially not typos! #sarcasm",sarcastic,sarcasm
1170818488816020000,"Twitter and twitter users, you are so incredible. This thing is life changing, cannot fully grasp how useful and incredible it is. #sarcasm",sarcastic,sarcasm
1169284038324030000,"Diaby: if football was played on treatment table, he would have won the Ballon D Or. #Sarcasm",sarcastic,sarcasm
1168826397059670000,There's no media at Gillette Stadium today eh? #sarcasm #Brady #DeflateGate #WinterClassic,sarcastic,sarcasm
1161377576918680000,.@HeyIts_Luke A new Harvard study says #sarcasm is good for you. Greaaaat.... ;) http://t.co/a6WFxXOusu #HamOnt http://t.co/Wt8E58x41r,sarcastic,sarcasm
1117074635831560000,"""Not my circus, not my monkeys""
#sarcasm #life #quotes #proverbs #Wednesday #lol",sarcastic,sarcasm
975821845394997000,Bought my plane ticket back to Nodak today! Two whole weeks before I leave. I'm so on top of life right now. #sarcasm,sarcastic,sarcasm
969054519010017000,@2Serenity well. This happens all the time or maybe it's a new development. #sarcasm,sarcastic,sarcasm
1169182958269480000,New Series Idea: 20 Dentists Are Released Into The Wild On Survivor: Cecil's Revenge! #sarcasm @Survivor_Tweet  https://t.co/PbfVZVBBVl,sarcastic,sarcasm
1168797725053390000,@FoulCrafter it's Microsoft.....nothing can go wrong #sarcasm,sarcastic,sarcasm
1165964095243370000,Nothing makes a team stronger than mandatory team building. *rolls eyes* #officelife #humpday #sarcasm,sarcastic,sarcasm
1139184271053030000,Understanding how #Alzheimers is distinct in men and women could lead to different #drugs - #Alzheimers #Dementia http://t.co/ldOtayE8wd,sarcastic,rhetorical question
1139058121391780000,What Can You Do If You Can't Afford Your HIV/AIDS Medicine? - Gothamist http://t.co/RfO3kUbCiG #HIV #News,not_sarcastic,
1139058122687800000,#news RT NYTNow: Need a quick shot of news before the weekend? Your Evening Briefing is ready: â€¦ http://t.co/gf1mZY0Tse,not_sarcastic,
1139029806312330000,"Sun is shining, so are you. #axwell #sunisshining #make #up #makeup #look #late #night #slumberâ€¦ https://t.co/NGEjoLILtZ",not_sarcastic,
929865471532208000,Emmy Q&amp;A: A+E Networks Chief Nancy Dubuc on Televisionâ€™s Power to Change Lives http://t.co/sf8nDDA4dD #news #phone #apple #mobile,not_sarcastic,
899866678229704000,Obasanjo almost fainted day I shook hands with him â€“ Alamieyeseigha http://t.co/WwbALKJJ5v #News,not_sarcastic,
887172483002052000,"In Kashmir, beef sale ban gives fodder to separatists http://t.co/KMQyCIIsbQ #news #timesofindia",not_sarcastic,
573264313294704000,"[#BBCWeather] Friday: Partly Cloudy, Minimum Temperature: 12Â°C (54Â°F) http://t.co/eVm0YInP2X #weather #news",not_sarcastic,
671704135578886000,its #late night #comedy  https://t.co/6QhfS744TX,not_sarcastic,
730374123659104000,Finally cx #late #night #adventures #munchies #quesadillas #spicy https://t.co/2xo90uJoNw,not_sarcastic,
791373246721581000,Stupid is as stupid does. https://t.co/E0p90NT4eq  #wiunion #GOPDebate #WIRIGHT #GOP #TCOT #wigop @ScottWalker #wisconsin,not_sarcastic,
1009315962179510000,#news Migrants could help solve Europe's aging problem: Many European politicians believe refugees entering Eu... http://t.co/aSMe16kOr2,not_sarcastic,
1014828273459700000,"NASCAR at Richmond 2015 Qualifying Results: Race Order, Final Times and Reaction http://t.co/6QyEOJ9Mr7 #news #phone #apple #mobile",not_sarcastic,
651319618674495000,I donâ€™t want to come off as sex symbol â€“ Gogowe http://t.co/srJfz3bh9j #Entertainment #News,not_sarcastic,
927668780544733000,"#late post swimming with playgroup niagara,,thx teacher for take care of my twinðŸŠâ¤â˜€12 sept 15â€¦ https://t.co/9vtEkkWwG9",not_sarcastic,
937064726743474000,Evidence suggests that the #drugs aren't effective at treating aggressive - psychiatrist Peter Tyrer #disability https://t.co/BFDAFXbfVE,not_sarcastic,
954860374993580000,Finally did my appointment for senior pictures âœŠðŸ¼ #late,not_sarcastic,
567724409499435000,Web design and hoting http://t.co/6TEdWfUXjS #hosting #education #design #tech #long-reaâ€¦ http://t.co/7ZrDluLE6j http://t.co/unDCUONEv8,not_sarcastic,
560566842272796000,#late #lunch time! Up @ NeverEnderReno https://t.co/S4jrC33iOx,not_sarcastic,
559112655039102000,PEACE #poets #PEACE #writers #blogger #writing #quotation #quotes #poem #poetry #spiritual #meditation #amwriting http://t.co/aXXNu8p3UE,not_sarcastic,
1091754394121650000,British Seapower? It's all a joke isn' IT? https://t.co/7Ts9ZyGUS0 #Refugees #Peace,not_sarcastic,
1089790022038050000,There are 2 Types of People in the World. Watch video #JeffYalden #Teens #Education #Teachers #MotivationalMinutes http://t.co/vxyTlG7Nl3,not_sarcastic,
982025814656110000,@Darizzfoshiz @Tim_Caputo @norinac9 @7News Oh you guys are so clever!  ;c)  #sidecrampfromlaughing #sarcasm,sarcastic,sarcasm
1036733763164800000,"@ThornquillAudio oh, cats are the best recording assistants. #sarcasm #meowbomb",sarcastic,sarcasm
1038557428793650000,@CityofJoburgZA I'm coming for ya. Thanks @flysaa for the prompt service. #Business #Sarcasm ðŸ˜ http://t.co/qUpmcZYApo,sarcastic,sarcasm
843103829553963000,Let us all know who you're picking up so we can avoid them. #sarcasm #FantasyFootball  https://t.co/HOrrHE840i,sarcastic,sarcasm
885605376606879000,"@BrightOmen @Raffi_RC @m_r_stewart problem is, government doing with cpp exactly what he did to get jailed. #ironic",sarcastic,sarcasm
1042196917340400000,Another great defensive win. Some great top 10 plays tonight. Not sure about Peyton though. I think heâ€™s done... #SARCASM #GOBRONCOS,sarcastic,sarcasm
1018965776760470000,"@amc_tv An #Army ad ""Join the team that makes a difference"" plays at the end of #FearTheWalkingDead.  #ironic #ftwd @PlanetParker",sarcastic,sarcasm
1015012268193510000,@RealTouchingPic Money is always at fault.. Is money aware of its existence? Poor thing... #sarcasm,sarcastic,sarcasm
1090037203751890000,"Beautiful weather for the #supermoon tonight! #sarcasm #atleastitscoldoutside @ Big Pine Key, Florida https://t.co/52CPmJ2vn6",sarcastic,sarcasm
1087806700135040000,For all the days/nights with no rain... Tonight has just enough clouds to block my view of the eclipse. #irony #EclipseLunar,sarcastic,sarcasm
1079890184236420000,#TheMomentWhen you're in Ralphs for medicine because you feel like you're going to Ralph. #irony (@ Ralphs) https://t.co/0wjexJTLKU,sarcastic,sarcasm
1064515050688470000,@ChicagoBears nice display of tackling today. #HAHA #LookingGood #Sarcasm,sarcastic,sarcasm
1048573817860360000,Oh goodie Cris Collingsworth #sarcasm,sarcastic,sarcasm
1047550721514770000,"@jaredv87 that's an underthrown ball if it's from RT17, not great placement. #Sarcasm",sarcastic,sarcasm
568113265701752000,Drug Plane: 11 people arrested after 8 month investigation. Plane seized in Deniliquin. #drugs #7News http://t.co/FetcPfYeoX,not_sarcastic,
446979976525795000,Donald Trump Said in Talks to Flip Miss Universe to Ari Emanuel at WME/IMG http://t.co/bSxAdzS4xF  #TV #PR #politics,not_sarcastic,
432849373475926000,#SaudiArabia: 87 Dead in Crane Collapse at Mecca Mosque http://t.co/0RpjPmTlTb #news #politics #IntelMM #OSINT,not_sarcastic,
431825176863715000,"Sure, God told me I should run, and the Tooth Fairy agreed and all the Teletubbies voted yes, so here I am. #GOPDebate",not_sarcastic,
1090349428089800000,Chewbacca should be up there just roaring every once in a while. Would fit right in. #GOPDebate,not_sarcastic,
1090348330411020000,"Eva Longoria's group takes aim at Donald Trump, Jeb Bush and other Republicans http://t.co/gl8axXAPmS #politics",not_sarcastic,
1090338909190610000,#Politics #CNN confirms candidates and podium position for next week's #GOP #debate Sept 16 https://t.co/Q5RocRG6jT,not_sarcastic,
1043605496429780000,THIS. So much! #marcusaurelius #humble #philosophy #ignorance #education #science #standupâ€¦ https://t.co/1VMFUnettU,not_sarcastic,
1073348433547790000,What is app graph on Twitter? | Twitter Help Center https://t.co/CulnUU8pJY via @support #GOPdebate #NBC4MorningKickoff #brending #USNavy #Z,not_sarcastic,
1079848768651100000,#RickPerry blasts #Trump on the way out of the 2016 race: http://t.co/oLrVJepmxL #GOPDebate,not_sarcastic,
981188183043051000,Top Blogger templates http://t.co/ZoXvU6Wfrn #blogger #education #inspirational #lol #fuâ€¦ http://t.co/p4GCn0UldH http://t.co/8PJDjYiwNl,not_sarcastic,
972535784107659000,Rick Perry dropping out of presidential race #BREAKING #Politics http://t.co/smcfbeyw3J http://t.co/VBiQCXrpDx,not_sarcastic,
957208854856597000,http://t.co/MI2ZIaknir Do you know how to heal #depression without #drugs http://t.co/iU3e5WhNqO,not_sarcastic,
1040912981759070000,"Prem Rawat , Peace Talk http://t.co/LVypoOlYMt #wopg #peace #english #inspiring #positive",not_sarcastic,
1039187408359740000,"""Like Tx, Fla, SC and LA""  @governorPerry Was that endorsement for those governors? That's a NO NO!! u Pledged! #gop #gopdebate",not_sarcastic,
1047514498695880000,You can be like a pacc of #drugs sometimes ! ( you know that right ?! ),not_sarcastic,
1078312802438330000,"What happened in #Mecca is as Sad as the #September11 attack,BT #NeverForget to be advocates of #Peace not Violence! http://t.co/RZuyIdwUnq",not_sarcastic,
873498865927901000,Top Blogger templates http://t.co/Dp61XY1WaG #blogger #education #inspirational #lol #fuâ€¦ http://t.co/FXDUa1nURp http://t.co/vnsmJj89Vg,not_sarcastic,
863481464826068000,Top Blogger templates http://t.co/Bdp8BBX40s #blogger #education #inspirational #lol #fuâ€¦ http://t.co/ta258wxMyG http://t.co/NUJMbqVMdX,not_sarcastic,
815265650629283000,Rick Perry Drops Out of 2016 Presidential Race http://t.co/NSO8uGkgxp #politics,not_sarcastic,
747119501632757000,TourquizePannel: Top Blogger templates http://t.co/BvhdP3xjEF #blogger #education #inspiâ€¦ http://t.co/V7pvX106on http://t.co/YsjBjFH2Xm,not_sarcastic,
715979446860255000,http://t.co/U1J5aZn3iL Learn How to heal #depression without #drugs http://t.co/WEzph7Dyv2,not_sarcastic,
1085290221686710000,Liking the fact that the world has slowly started realizing money is not the sole agenda in life. #zen #peace,not_sarcastic,
1042855916268340000,The Best Ways to Handle Chronically #Late Paying #Tenants https://t.co/SknCet9vML,not_sarcastic,
1047454308080510000,"Man, Chainsaw Man Anime Adaption is soooooo good #understatement",sarcastic,understatement
1088769198183120000,@DAVIDprice14 It's gotta be because the team just *CAN'T* do anything else!!!  :S  #sarcasm  Geez!!,sarcastic,sarcasm
871004406422097000,"this fella's bgm selection of ""magic journey"" #sarcasm #illayaraja #rajada #rajamafia :-) https://t.co/VfnrRC2hYm",sarcastic,sarcasm
1002159437786820000,Did people seriously see #blackfish &amp; believe that all of it is factual? There's some swampland I want to sell you!~! #geniuses #sarcasm,sarcastic,sarcasm
1044867431762710000,@YankeePrincesa maybe cc will go the distance tomorrow hahahaha #Sarcasm,sarcastic,sarcasm
972226186976821000,#Gonaives  #Trip for #Documentary with #CAFT about #Education ðŸ“· The all most beautiful in my #Countryâ€¦ https://t.co/9VXwAg6OYu,not_sarcastic,
1080573198259890000,I notice people that have been to Epstein's Island love @JoeBidenand dislikes @realDonaldTrump...I wonder why that is #rhetorical,sarcastic,rhetorical question
1091812767500240000,SMTM4 is really such a great drama.. The best korean drama on 2015 so far~ #sarcasm #itsreallybadformyheart,sarcastic,sarcasm
1088713575231820000,#GenoSmith broken jaw leads me to believe the Jets offensive line might need help this year.  #sarcasm #NewYorkJets #JetsCamp @espn,sarcastic,sarcasm
1082972037730190000,Such a wonderful day already #Sarcasm,sarcastic,sarcasm
1086923834312320000,Problem with #BJP &amp; Sushma Swaraj &amp; Arun Jaitley making #sarcastic comment on #RahulGandhi is that he won't get any of them!,sarcastic,sarcasm
1086913833418000000,"Today in 1870 Cutty Sark's captain writes: ""Sails clashing against the masts. Very pleasant to people not in a hurry."" #nautical #sarcasm",sarcastic,sarcasm
1061015678558310000,The beauty of #sarcasm is that it brings you joy whether someone completely understands you were being sarcastic or completely doesn'tðŸ˜‘ðŸ‘ðŸ˜‚,sarcastic,sarcasm
1019146044486140000,Manchester United picks up HCL under 3-year deal to create innovation lab at Old Trafford stadium: MUMBA... http://t.co/QnG2QgZvUV #News,not_sarcastic,
1035509639310450000,"Why is it that the companies that promote the concept of ""work family"" the most are consistently the most toxic?",sarcastic,rhetorical question
1016587025477170000,Sadie snuggled against his side &amp; purred â€œYou smell goodâ€ @christygis' #RomanticComedy Just Right http://t.co/wq26NsG1v8 #spanking #humor,not_sarcastic,
717806859562926000,This hits close to homeâ€¦ http://t.co/H8V5n8k0P0 #meme #humor,not_sarcastic,
533717249602109000,Be Careful Who You Make Angry #humor 7 http://t.co/NoaNao1C8H,not_sarcastic,
1016865695462800000,"""Don't Poke the Bear #life #memories #humor #1956Ford #DontPokeTheBear"" 2 http://t.co/eeAiKvj3YF",not_sarcastic,
844261201483841000,"5* #Review of Life is a #Circus Run by a Platypus ""I love the light hearted #humor in this book."" http://t.co/ddnQv3lr4b",not_sarcastic,
1091596678363270000,What Joe Biden Tells Top Democrats When He Thinks No Reporters Are Listening http://t.co/dMUf0S4DRL #Politics,not_sarcastic,
1089138537377740000,Intrepid agrees!  Thank you sir for doing your job! #DumpTrump #pressconference #politics  https://t.co/MHKfrsAFHc,not_sarcastic,
1090007143523270000,The Philosophy of #Education and Work by Denise N Fyffe now available on #Amazon.com 9781511864442: http://t.co/65E5I6PUU1,not_sarcastic,
1087114666009080000,@wmdarchitecture @TheMarramGrass @HuntArchitects @Telegraph we will push on #growing #education #jobs #livelyhood #progression,not_sarcastic,
1052539603889120000,Gay Teen Worried He Might Be Christian : submitted by fakeshits[link] [comment] #funny #jokes #humor #oneliner,not_sarcastic,
1051923880233890000,New Programs and #BigData Primed To Improve Student Success http://t.co/UwQdSCWQWJ #education,not_sarcastic,
1042148195080520000,#news RT ABCNews24: NSW Police: The 4 persons arrested today are part of a group that call themselves the blood brâ€¦ http://t.co/mCHNIxf8i0,not_sarcastic,
1059949410048750000,selected for add'l screening all the way through the trip and no boarding passes for the American leg until JFK. #OffToAGoodStart #Sarcasm,sarcastic,sarcasm
1043161534967340000,"Oh hey there 9am lectures, I've missed you! #Sarcasm",sarcastic,sarcasm
1044251375750670000,Pak people praising our PM while few indians abusing him #irony #ModiAtSAPCenter http://t.co/xDoOicNTNf,sarcastic,sarcasm
920959520230268000,"@mpgarza2012 @JapanGov No worries mate, I couldn't help but laugh out loud when I read it! #sarcasm",sarcastic,sarcasm
22873089527,Super grateful to @timmchale1985 for passing his cold on to me. #sarcasm ðŸ˜·,sarcastic,sarcasm
18043830050,@glenncundari #irony spending the mrning writing about involvmnt instead of finishing IA. @pgaofcanada @PGAofOntario http://t.co/arJlQIgma1,sarcastic,sarcasm
1081400991533060000,Because there was no DV before men stopped opening doors for women #qanda #sarcastic,sarcastic,sarcasm
1091386849505890000,I'm so glad that in the Philippines it's okay to touch other peoples' strollers.... ðŸ˜‘ðŸ˜‘ðŸ˜‘ðŸ˜‘ #sarcasm,sarcastic,sarcasm
1089974821545420000,#permaculture #news New Water Paradigm Case Study: Just Add Water http://t.co/nfsvshYJCK,not_sarcastic,
1013924152615530000,Pressure mounts for political solution in Libya: Unity government in Libya remains elusive http://t.co/6K0EBwgmIu #Africa #News,not_sarcastic,
1019248636188940000,"Our #Education leader @NasirQadree latest post ""Experiment Away, but Give Students and Educators a Voice"" #Edchat http://t.co/DdYsFzqont",not_sarcastic,
1019248045194730000,I would say Perry is first major candidate to drop out... but can you be major candidate and not poll above 1-3%? #Texas #txlege #GOPDebate,not_sarcastic,
1018199710711100000,Meet The 25 #BackStabbing #HouseDems Who #Betrayed #Peace By #Joining #Repubs In Opposing Iran Deal http://t.co/DI6Q0x4lpE via @politicususa,not_sarcastic,
537717856721723000,sannisever: Top Blogger templates http://t.co/BvhdP3xjEF #blogger #education #inspiratioâ€¦ http://t.co/sW7rb5llOZ http://t.co/nge14FDpnG,not_sarcastic,
830555987882942000,@CNN Can you give us an update on the Sept 16th #GOPDebate line up? How does Perry dropping out affect things?,not_sarcastic,
839593034782244000,#Peace #Reconciliation Nazareth- Knocking on #Heaven's Door https://t.co/zkKsznoKMX,not_sarcastic,
1018525354250640000,Republican presidential candidate Perry to drop out of race: AP http://t.co/8aoatjR56J #politics,not_sarcastic,
995198843787579000,"Saint Louis End of Presidential Road for Rick Perry
#Stl #politics #GOP  https://t.co/IPCdGznVYp",not_sarcastic,
938004423225282000,#AIRROC Regional #Education Day is 9/24 - http://t.co/llI8B80OV2 http://t.co/7Xt60lxhrr,not_sarcastic,
546306135809331000,Top Blogger templates http://t.co/zc5xgTrfB3 #blogger #education #inspirational #lol #fuâ€¦ http://t.co/e78uROjFWO http://t.co/vmkTwgnYoS,not_sarcastic,
